采集全集(篮球 [红牛资源])1,#genre#
NBA常规赛：奇才vs老鹰,https://hn.bfvvs.com/play/xbox2Lkd/index.m3u8
NBA常规赛：湖人vs骑士,https://hn.bfvvs.com/play/QbY361Oe/index.m3u8
NBA常规赛：活塞vs热火,https://hn.bfvvs.com/play/negmJzDb/index.m3u8
NBA常规赛：骑士vs尼克斯,https://hn.bfvvs.com/play/negmJzjb/index.m3u8
WNBA季后赛：亚特兰大美梦vs纽约自由人,https://hn.bfvvs.com/play/negzLOld/index.m3u8
WNBA季后赛：西雅图风暴vs拉斯维加斯王牌,https://hn.bfvvs.com/play/QbYgvw9e/index.m3u8
WNBA季后赛：印第安纳狂热vs康涅狄格太阳,https://hn.bfvvs.com/play/ZdP4Zkld/index.m3u8
NBA常规赛：步行者vs魔术,https://hn.bfvvs.com/play/xbox2LLd/index.m3u8
WNBA常规赛：印第安纳狂热vs华盛顿神秘,https://hn.bfvvs.com/play/Le3WRNre/index.m3u8
WNBA常规赛：芝加哥天空vs明尼苏达山猫,https://hn.bfvvs.com/play/QbYG1v2e/index.m3u8
WNBA：洛杉矶火花vs明尼苏达山猫,https://hn.bfvvs.com/play/0dN4DJLa/index.m3u8
WNBA常规赛：达拉斯飞马vs拉斯维加斯王牌,https://hn.bfvvs.com/play/Pe946WPd/index.m3u8
WNBA常规赛：西雅图风暴vs菲尼克斯水星,https://hn.bfvvs.com/play/NbW4OVWd/index.m3u8
WNBA常规赛：西雅图风暴vs洛杉矶火花,https://hn.bfvvs.com/play/9avAGjLe/index.m3u8
WNBA常规赛：亚特兰大美梦vs印第安纳狂热,https://hn.bfvvs.com/play/Pe9554Ze/index.m3u8
WNBA常规赛：纽约自由人vs达拉斯飞马,https://hn.bfvvs.com/play/xboqqq3e/index.m3u8
WNBA常规赛：拉斯维加斯王牌vs纽约自由人,https://hn.bfvvs.com/play/Le355Wxb/index.m3u8
WNBA常规赛：西雅图风暴vs达拉斯飞马,https://hn.bfvvs.com/play/ZdPvOZ4a/index.m3u8
WNBA常规赛：洛杉矶火花vs印第安纳狂热,https://hn.bfvvs.com/play/xe75qKQb/index.m3u8
WNBA常规赛：西雅图风暴vs康涅狄格太阳,https://hn.bfvvs.com/play/PdRxVZ0a/index.m3u8
WNBA常规赛：华盛顿神秘vs达拉斯飞马,https://hn.bfvvs.com/play/wdLoVQWb/index.m3u8
WNBA常规赛：明尼苏达山猫vs亚特兰大美梦,https://hn.bfvvs.com/play/negggg3e/index.m3u8
WNBA常规赛：亚特兰大美梦vs菲尼克斯水星,https://hn.bfvvs.com/play/6dB5YDnb/index.m3u8
WNBA常规赛：芝加哥天空vs拉斯维加斯王牌,https://hn.bfvvs.com/play/Pe95EJ4e/index.m3u8
WNBA常规赛：拉斯维加斯王牌vs菲尼克斯水星,https://hn.bfvvs.com/play/QbYGmmne/index.m3u8
WNBA常规赛：纽约自由人vs西雅图风暴,https://hn.bfvvs.com/play/6dB5yRNb/index.m3u8
WNBA常规赛：印第安纳狂热vs达拉斯飞马,https://hn.bfvvs.com/play/7e5544ve/index.m3u8
WNBA常规赛：亚特兰大美梦vs洛杉矶火花,https://hn.bfvvs.com/play/ZdPvEEWa/index.m3u8
WNBA常规赛：亚特兰大美梦vs拉斯维加斯王牌,https://hn.bfvvs.com/play/vbmoP7re/index.m3u8
WNBA常规赛：拉斯维加斯王牌vs达拉斯飞马,https://hn.bfvvs.com/play/vbmo0Vne/index.m3u8
WNBA常规赛：康涅狄格太阳vs印第安纳狂热,https://hn.bfvvs.com/play/Qe18M8md/index.m3u8
WNBA常规赛：印第安纳狂热vs芝加哥天空,https://hn.bfvvs.com/play/xboq0nAe/index.m3u8
WNBA常规赛：康涅狄格太阳vs华盛顿神秘,https://hn.bfvvs.com/play/vbmoP79e/index.m3u8
WNBA常规赛：洛杉矶火花vs达拉斯飞马,https://hn.bfvvs.com/play/9avALQLe/index.m3u8
WNBA常规赛：印第安纳狂热vs明尼苏达山猫,https://hn.bfvvs.com/play/vbmo8M9e/index.m3u8
WNBA常规赛：印第安纳狂热vs亚特兰大美梦,https://hn.bfvvs.com/play/7axDLQ3a/index.m3u8
WNBA常规赛：拉斯维加斯王牌vs芝加哥天空,https://hn.bfvvs.com/play/vbmoNqEe/index.m3u8
WNBA常规赛：洛杉矶火花vs华盛顿神秘,https://hn.bfvvs.com/play/9avAD9me/index.m3u8
WNBA常规赛：达拉斯飞马vs纽约自由人,https://hn.bfvvs.com/play/mbkm63re/index.m3u8
WNBA常规赛：西雅图风暴vs印地安纳狂热,https://hn.bfvvs.com/play/6dB5rkYb/index.m3u8
WNBA常规赛：明尼苏达山猫vs拉斯维加斯王牌,https://hn.bfvvs.com/play/9avAm1Le/index.m3u8
WNBA常规赛：芝加哥天空vs菲尼克斯水星,https://hn.bfvvs.com/play/xe759g1b/index.m3u8
WNBA常规赛：菲尼克斯水星vs亚特兰大美梦,https://hn.bfvvs.com/play/Qe18VL0d/index.m3u8
WNBA常规赛：纽约自由人vs拉斯维加斯王牌,https://hn.bfvvs.com/play/NbWDPPnd/index.m3u8
WNBA常规赛：芝加哥天空vs洛杉矶火花,https://hn.bfvvs.com/play/vbmoqqne/index.m3u8
WNBA常规赛：西雅图风暴vs亚特兰大美梦,https://hn.bfvvs.com/play/NbWDL6od/index.m3u8
WNBA常规赛：康涅狄格太阳vs达拉斯飞马,https://hn.bfvvs.com/play/Pe951X3e/index.m3u8
WNBA常规赛：洛杉矶火花vs拉斯维加斯王牌,https://hn.bfvvs.com/play/9avAQE5e/index.m3u8
WNBA常规赛：华盛顿神秘vs明尼苏达山猫,https://hn.bfvvs.com/play/xboqYEYe/index.m3u8
巴黎奥运会篮球女子金牌赛：法国vs美国,https://hn.bfvvs.com/play/wdLqNrje/index.m3u8
WNBA常规赛：菲尼克斯水星vs芝加哥天空,https://hn.bfvvs.com/play/oeE5lDWe/index.m3u8
WNBA常规赛：菲尼克斯水星vs印第安纳狂热,https://hn.bfvvs.com/play/7axDnqPa/index.m3u8
WNBA常规赛：纽约自由人vs洛杉矶火花,https://hn.bfvvs.com/play/7axDGQla/index.m3u8
巴黎奥运会篮球女子铜牌赛：比利时vs澳大利亚,https://hn.bfvvs.com/play/6dBWzZWe/index.m3u8
巴黎奥运会篮球女子半决赛：法国vs比利时 第四节,https://hn.bfvvs.com/play/6dBWDkxe/index.m3u8
巴黎奥运会篮球女子半决赛：法国vs比利时 加时赛,https://hn.bfvvs.com/play/9av3WErb/index.m3u8
巴黎奥运会篮球男子金牌赛：法国vs美国,https://hn.bfvvs.com/play/Qe1y2XPe/index.m3u8
巴黎奥运会篮球女子半决赛：法国vs比利时 第三节,https://hn.bfvvs.com/play/vbm3Krpe/index.m3u8
巴黎奥运会篮球女子半决赛：法国vs比利时 第二节,https://hn.bfvvs.com/play/9av3WEVb/index.m3u8
巴黎奥运会篮球女子半决赛：法国vs比利时 第一节,https://hn.bfvvs.com/play/vbm3Kr0e/index.m3u8
巴黎奥运会篮球女子1-4决赛：尼日利亚vs美国,https://hn.bfvvs.com/play/QdJovYJe/index.m3u8
巴黎奥运会篮球男子半决赛：法国vs德国,https://hn.bfvvs.com/play/0dNvMJNd/index.m3u8
巴黎奥运会篮球男子半决赛：美国vs塞尔维亚,https://hn.bfvvs.com/play/Pe9KkKYb/index.m3u8
U17女篮世界杯半决赛：美国84-66法国,https://hn.bfvvs.com/play/Pe9K5g8b/index.m3u8
WNBA常规赛：印第安纳狂热93-101达拉斯飞马,https://hn.bfvvs.com/play/0dNvqYmd/index.m3u8
巴黎奥运会篮球女子1_4决赛：德国vs法国,https://hn.bfvvs.com/play/ZdPxB61d/index.m3u8
WNBA常规赛：康涅狄格太阳74-82纽约自由人,https://hn.bfvvs.com/play/NbWGDQ4b/index.m3u8
巴黎奥运会篮球男子1-4决赛：巴西vs美国,https://hn.bfvvs.com/play/oeEj3Kka/index.m3u8
WNBA全明星赛：美国女篮109-117WNBA全明星,https://hn.bfvvs.com/play/Le3A5y4b/index.m3u8
WNBA常规赛：西雅图风暴89-83洛杉矶火花,https://hn.bfvvs.com/play/oeEj50ma/index.m3u8
U17女篮世界杯决赛：加拿大64-84美国,https://hn.bfvvs.com/play/xbo5qjAe/index.m3u8
WNBA常规赛：芝加哥天空93-85拉斯维加斯王牌,https://hn.bfvvs.com/play/7ax3D2ze/index.m3u8
U17女篮世界杯三四名决赛：西班牙47-39法国,https://hn.bfvvs.com/play/7e5D57qd/index.m3u8
巴黎奥运会三人篮球男子分组循环赛：法国vs美国,https://hn.bfvvs.com/play/kaz33xZb/index.m3u8
巴黎奥运会三人篮球男子分组循环赛：塞尔维亚vs波兰,https://hn.bfvvs.com/play/xe7GGWye/index.m3u8
巴黎奥运会篮球男子小组赛B组：法国vs德国,https://hn.bfvvs.com/play/7e5DD3Kd/index.m3u8
U17女篮世界杯半决赛：西班牙73-77加拿大,https://hn.bfvvs.com/play/neg3gnZe/index.m3u8
巴黎奥运会篮球男子小组赛C组：波多黎各vs美国,https://hn.bfvvs.com/play/ZdPxxr1d/index.m3u8
NBA夏季联赛：灰熊vs鹈鹕,https://hn.bfvvs.com/play/NbWGVQQb/index.m3u8
NBA夏季联赛：森林狼93-83火箭,https://hn.bfvvs.com/play/xbo51ZBe/index.m3u8
NBA夏季联赛：魔术100-102篮网,https://hn.bfvvs.com/play/7ax3g63e/index.m3u8
NBA夏季联赛：湖人93-89骑士,https://hn.bfvvs.com/play/neg30pGe/index.m3u8
NBA夏季联赛：快船105-88爵士,https://hn.bfvvs.com/play/oeEjwqYa/index.m3u8
NBA夏季联赛：快船vs灰熊,https://hn.bfvvs.com/play/neg3Oyle/index.m3u8
巴黎奥运会篮球女子小组赛c组：美国vs日本,https://hn.bfvvs.com/play/9av3BMLb/index.m3u8
NBA夏季联赛：猛龙vs马刺,https://hn.bfvvs.com/play/ZdPxkGld/index.m3u8
NBA夏季联赛：火箭vs开拓者,https://hn.bfvvs.com/play/QbYKwZ9e/index.m3u8
NBA夏季联赛：魔术vs森林狼,https://hn.bfvvs.com/play/7e5DkMZd/index.m3u8
NBA夏季联赛：勇士vs热火,https://hn.bfvvs.com/play/QdJoM1le/index.m3u8
NBA夏季联赛：活塞vs爵士,https://hn.bfvvs.com/play/zbq3qoRe/index.m3u8
NBA夏季联赛：76人vs凯尔特人,https://hn.bfvvs.com/play/mbk3kjYb/index.m3u8
NBA夏季联赛：黄蜂vs篮网,https://hn.bfvvs.com/play/kaz3DA7b/index.m3u8
NBA夏季联赛：爵士vs独行侠,https://hn.bfvvs.com/play/oeEjg6Ka/index.m3u8
NBA夏季联赛：马刺vs开拓者,https://hn.bfvvs.com/play/neg3q7le/index.m3u8
NBA夏季联赛：雷霆vs猛龙,https://hn.bfvvs.com/play/xbo5BAze/index.m3u8
NBA夏季联赛：雄鹿vs公牛,https://hn.bfvvs.com/play/xbo5BANe/index.m3u8
NBA夏季联赛：活塞vs费城76人,https://hn.bfvvs.com/play/7ax307ne/index.m3u8
10月31日 NBA常规赛 勇士vs鹈鹕,https://hn.bfvvs.com/play/rb2NZ8vb/index.m3u8
11月04日 NBA季中锦标赛 奇才vs热火,https://hn.bfvvs.com/play/penkB2Ra/index.m3u8
11月04日 NBA季中锦标赛 勇士vs雷霆,https://hn.bfvvs.com/play/1aMAMkAa/index.m3u8
10月31日 NBA常规赛 活塞vs雷霆,https://hn.bfvvs.com/play/1aMAvw3a/index.m3u8
11月03日 NBA常规赛 魔术vs爵士,https://hn.bfvvs.com/play/rb2NVgPb/index.m3u8
10月31日 NBA常规赛 森林狼vs老鹰,https://hn.bfvvs.com/play/nelgwR6d/index.m3u8
10月31日 CBA常规赛 浙江vs宁波,https://hn.bfvvs.com/play/Yero1Xwa/index.m3u8
10月30日 NBA常规赛 湖人vs国王,https://hn.bfvvs.com/play/1aMAP4Aa/index.m3u8
10月29日 NBA常规赛 灰熊vs奇才,https://hn.bfvvs.com/play/RdGrN93b/index.m3u8
11月01日 NBA常规赛 尼克斯vs骑士,https://hn.bfvvs.com/play/qaQGMj7d/index.m3u8
CBA常规赛第6轮 深圳vs广州,https://hn.bfvvs.com/play/9b6NgPlb/index.m3u8
11月03日 NBA常规赛 马刺vs太阳,#genre#
11月03日 NBA常规赛 马刺vs太阳,https://hn.bfvvs.com/play/DbDo4YYa/index.m3u8#第2节$https://hn.bfvvs.com/play/5eVj659e/index.m3u8#第3节$https://hn.bfvvs.com/play/1aMA4EBa/index.m3u8
NBA季前赛 雄鹿vs湖人,#genre#
NBA季前赛 雄鹿vs湖人,https://hn.bfvvs.com/play/9aAlNr3e/index.m3u8#第二节$https://hn.bfvvs.com/play/1aKy1GMd/index.m3u8#第三节$https://hn.bfvvs.com/play/QeZnYywe/index.m3u8#第四节$https://hn.bfvvs.com/play/qaQGnm0d/index.m3u8
CBA常规赛 北京vs广厦,https://hn.bfvvs.com/play/PdyykZWd/index.m3u8
NBA季前赛 开拓者vs太阳,#genre#
NBA季前赛 开拓者vs太阳,https://hn.bfvvs.com/play/lejKYMya/index.m3u8#第二节$https://hn.bfvvs.com/play/mepmZ6Qa/index.m3u8
NBA季前赛 掘金vs公牛,https://hn.bfvvs.com/play/DbDo9YKa/index.m3u8
11月04日 NBA季中锦标赛 独行侠vs掘金,https://hn.bfvvs.com/play/DdwwOoRd/index.m3u8
11月13日 NBA常规赛 雷霆vs太阳,#genre#
11月13日 NBA常规赛 雷霆vs太阳,https://hn.bfvvs.com/play/Xe0rLDVb/index.m3u8#第二节$https://hn.bfvvs.com/play/pen9O6Yd/index.m3u8#第三节$https://hn.bfvvs.com/play/Rb4yLVgd/index.m3u8#第四节$https://hn.bfvvs.com/play/DbDV8W5e/index.m3u8
10月29日 NBA常规赛 爵士vs太阳,https://hn.bfvvs.com/play/qaQGl9ld/index.m3u8
CBA常规赛 广州vs福建,https://hn.bfvvs.com/play/9aAlgPPe/index.m3u8
11月28日 NBA常规赛 湖人vs76人,#genre#
11月28日 NBA常规赛 湖人vs76人,https://hn.bfvvs.com/play/Le38mQ4a/index.m3u8#第2节$https://hn.bfvvs.com/play/9aAYpwla/index.m3u8#第3节$https://hn.bfvvs.com/play/QeZ9135d/index.m3u8#第4节$https://hn.bfvvs.com/play/Yerl1Jpb/index.m3u8
杭州亚运会篮球男子5_6名决赛：伊朗vs沙特阿拉伯 全场回放,https://hn.bfvvs.com/play/9aAgBGpd/index.m3u8
23-24赛季CBA常规赛第18轮：青岛vs广厦,https://hn.bfvvs.com/play/Ddw66zRb/index.m3u8
23-24赛季CBA常规赛第18轮：北控vs吉林,https://hn.bfvvs.com/play/penWW0la/index.m3u8
23-24赛季CBA常规赛第18轮：深圳vs天津,https://hn.bfvvs.com/play/DbDKKVqa/index.m3u8
23-24赛季CBA常规赛第18轮：山东vs浙江,https://hn.bfvvs.com/play/Ddw66zwb/index.m3u8
23-24赛季CBA常规赛第18轮：上海vs辽宁,https://hn.bfvvs.com/play/Ddw66wMb/index.m3u8
12月16日 NBA常规赛 火箭vs灰熊,#genre#
12月16日 NBA常规赛 火箭vs灰熊,https://hn.bfvvs.com/play/rb2lo8je/index.m3u8#第二节$https://hn.bfvvs.com/play/YaOp28Qb/index.m3u8#第三节$https://hn.bfvvs.com/play/penWo85a/index.m3u8#第四节$https://hn.bfvvs.com/play/5eVzklze/index.m3u8
12月16日 NBA常规赛 湖人vs马刺,https://hn.bfvvs.com/play/PdyWD5Pa/index.m3u8
12月16日 NBA常规赛 步行者vs奇才,https://hn.bfvvs.com/play/QeZEogwd/index.m3u8
12月12日 NBA常规赛 独行侠vs灰熊,#genre#
12月12日 NBA常规赛 独行侠vs灰熊,https://hn.bfvvs.com/play/Ddw6ZO8b/index.m3u8#第二节$https://hn.bfvvs.com/play/5eVzlXoe/index.m3u8#第三节$https://hn.bfvvs.com/play/DbDKPzKa/index.m3u8
12月12日 NBA常规赛 掘金vs老鹰,#genre#
12月12日 NBA常规赛 掘金vs老鹰,https://hn.bfvvs.com/play/Xe0jOJNb/index.m3u8#第二节$https://hn.bfvvs.com/play/DbDKPyka/index.m3u8#第三节$https://hn.bfvvs.com/play/1aMnoL1b/index.m3u8
12月10日 NBA季中锦标赛冠军赛 步行者vs湖人,#genre#
12月10日 NBA季中锦标赛冠军赛 步行者vs湖人,https://hn.bfvvs.com/play/DbDKwPna/index.m3u8#第二节$https://hn.bfvvs.com/play/penWG8la/index.m3u8#第三节$https://hn.bfvvs.com/play/Ddw6nZwb/index.m3u8
12月09日 NBA常规赛 勇士vs雷霆,#genre#
12月09日 NBA常规赛 勇士vs雷霆,https://hn.bfvvs.com/play/YaOpEMpb/index.m3u8#第二节$https://hn.bfvvs.com/play/Rb4nkQ1e/index.m3u8#第三节$https://hn.bfvvs.com/play/BeXB7LWb/index.m3u8#第四节$https://hn.bfvvs.com/play/Xe0j2Yvb/index.m3u8#加时赛$https://hn.bfvvs.com/play/RdGNYv7b/index.m3u8
12月08日 NBA季中锦标赛半决赛 步行者vs雄鹿,https://hn.bfvvs.com/play/1aMn18Pb/index.m3u8
12月12日 NBA常规赛 马刺vs火箭,#genre#
12月12日 NBA常规赛 马刺vs火箭,https://hn.bfvvs.com/play/Ddw6ZGXb/index.m3u8#第二节$https://hn.bfvvs.com/play/rb2lOYAe/index.m3u8#第三节$https://hn.bfvvs.com/play/penW8vpa/index.m3u8
12月05日 NBA季中锦标赛14决赛G1 凯尔特人vs步行者,#genre#
12月05日 NBA季中锦标赛14决赛G1 凯尔特人vs步行者,https://hn.bfvvs.com/play/yb8Dw7lb/index.m3u8#第二节$https://hn.bfvvs.com/play/YerlQNwb/index.m3u8#第三节$https://hn.bfvvs.com/play/nel9KVJa/index.m3u8#第四节$https://hn.bfvvs.com/play/9aAYJ21a/index.m3u8
23-24赛季WCBA常规赛第18轮：四川远达美乐vs新疆天山,https://hn.bfvvs.com/play/YerlQvkb/index.m3u8
12月08日 NBA季中锦标赛半决赛 鹈鹕vs湖人,#genre#
12月08日 NBA季中锦标赛半决赛 鹈鹕vs湖人,https://hn.bfvvs.com/play/RdGN8nQb/index.m3u8#第二节$https://hn.bfvvs.com/play/YaOp8lGb/index.m3u8
12月07日 NBA常规赛 爵士vs独行侠,#genre#
12月07日 NBA常规赛 爵士vs独行侠,https://hn.bfvvs.com/play/penWR6Ya/index.m3u8#第二节$https://hn.bfvvs.com/play/DbDKqWAa/index.m3u8
23-24赛季WCBA常规赛第18轮：上海浦发银行vs内蒙古农信,https://hn.bfvvs.com/play/QeZ9loEd/index.m3u8
12月05日 NBA季中锦标赛14决赛 鹈鹕vs国王,https://hn.bfvvs.com/play/nel9KVla/index.m3u8
12月02日 NBA常规赛 马刺vs鹈鹕,https://hn.bfvvs.com/play/1aMVyD5b/index.m3u8
12月03日 NBA常规赛 雷霆vs独行侠,#genre#
12月03日 NBA常规赛 雷霆vs独行侠,https://hn.bfvvs.com/play/YaO0mLLb/index.m3u8# 第二节$https://hn.bfvvs.com/play/Ddwqoxwa/index.m3u8
12月03日 NBA常规赛 灰熊vs太阳,#genre#
12月03日 NBA常规赛 灰熊vs太阳,https://hn.bfvvs.com/play/pen92lld/index.m3u8#第一节$https://hn.bfvvs.com/play/Xe0rwMXb/index.m3u8
12月02日 NBA常规赛 奇才vs魔术,https://hn.bfvvs.com/play/yb8DR8Lb/index.m3u8
11月29日 NBA季中锦标赛 勇士vs国王,#genre#
11月29日 NBA季中锦标赛 勇士vs国王,https://hn.bfvvs.com/play/9b6AEkza/index.m3u8# 第二节$https://hn.bfvvs.com/play/1aKVp0Je/index.m3u8#第三节$https://hn.bfvvs.com/play/Pdyv3RRe/index.m3u8
12月02日 NBA常规赛 76人vs凯尔特人,#genre#
12月02日 NBA常规赛 76人vs凯尔特人,https://hn.bfvvs.com/play/qaQ8930e/index.m3u8#第二节$https://hn.bfvvs.com/play/lej9pGPd/index.m3u8#第三节$https://hn.bfvvs.com/play/YaO03VYb/index.m3u8#第四节$https://hn.bfvvs.com/play/DdwqJM1a/index.m3u8
12月02日 NBA常规赛 灰熊vs独行侠,#genre#
12月02日 NBA常规赛 灰熊vs独行侠,https://hn.bfvvs.com/play/9aAY3y3a/index.m3u8#第二节$https://hn.bfvvs.com/play/1aKV3MMe/index.m3u8#第三节$https://hn.bfvvs.com/play/QeZ97lwd/index.m3u8#第四节$https://hn.bfvvs.com/play/9b6AOrVa/index.m3u8
12月02日 NBA常规赛 掘金vs太阳,#genre#
12月02日 NBA常规赛 掘金vs太阳,https://hn.bfvvs.com/play/PdyvL1Ee/index.m3u8#第二节$https://hn.bfvvs.com/play/mepjyOpb/index.m3u8# 第三节$https://hn.bfvvs.com/play/RdGV3PLb/index.m3u8
11月28日 NBA常规赛 掘金vs快船,#genre#
11月28日 NBA常规赛 掘金vs快船,https://hn.bfvvs.com/play/qaQ8yQZe/index.m3u8#第二节$https://hn.bfvvs.com/play/QeZ9L58d/index.m3u8#第三节$https://hn.bfvvs.com/play/lej93yBd/index.m3u8#第四节$https://hn.bfvvs.com/play/mepj3Gyb/index.m3u8
11月29日 NBA季中锦标赛 火箭vs独行侠,#genre#
11月29日 NBA季中锦标赛 火箭vs独行侠,https://hn.bfvvs.com/play/9aAYVwpa/index.m3u8# 第二节$https://hn.bfvvs.com/play/mepj3Gmb/index.m3u8#第三节$https://hn.bfvvs.com/play/lej93y4d/index.m3u8#第四节$https://hn.bfvvs.com/play/RdGVlP5b/index.m3u8
11月27日 NBA常规赛 开拓者vs雄鹿,https://hn.bfvvs.com/play/lej9rr4d/index.m3u8
11月28日 NBA常规赛 鹈鹕vs爵士,#genre#
11月28日 NBA常规赛 鹈鹕vs爵士,https://hn.bfvvs.com/play/1aKVD0xe/index.m3u8#第2节$https://hn.bfvvs.com/play/qaQ8MQ9e/index.m3u8
11月27日 NBA常规赛 老鹰vs凯尔特人,https://hn.bfvvs.com/play/9b6A11Na/index.m3u8
11月27日 NBA常规赛 黄蜂vs魔术,https://hn.bfvvs.com/play/QeZ9MMgd/index.m3u8
11月27日 NBA常规赛 森林狼vs灰熊,https://hn.bfvvs.com/play/qaQ8zz5e/index.m3u8
11月25日 NBA季中锦标赛 鹈鹕vs快船,https://hn.bfvvs.com/play/mepjpm2b/index.m3u8
11月26日 NBA常规赛 湖人vs骑士,https://hn.bfvvs.com/play/PdyvBy7e/index.m3u8
11月27日 NBA常规赛 马刺vs掘金,#genre#
11月27日 NBA常规赛 马刺vs掘金,https://hn.bfvvs.com/play/5eVVGMOe/index.m3u8#第二节$https://hn.bfvvs.com/play/1aKVqq8e/index.m3u8#第三节$https://hn.bfvvs.com/play/YerlD4Lb/index.m3u8
11月26日 NBA常规赛 独行侠vs快船,#genre#
11月26日 NBA常规赛 独行侠vs快船,https://hn.bfvvs.com/play/nel9w4Va/index.m3u8# 第二节$https://hn.bfvvs.com/play/9aAYZkja/index.m3u8# 第三节$https://hn.bfvvs.com/play/YerlD4Wb/index.m3u8# 第四节$https://hn.bfvvs.com/play/nel9w41a/index.m3u8
11月25日 NBA季中锦标赛 掘金vs火箭,#genre#
11月25日 NBA季中锦标赛 掘金vs火箭,https://hn.bfvvs.com/play/YerlWjEb/index.m3u8#第二节$https://hn.bfvvs.com/play/9aAYERza/index.m3u8#第三节$https://hn.bfvvs.com/play/nel9WZ6a/index.m3u8#第四节$https://hn.bfvvs.com/play/1aKVlgne/index.m3u8
11月25日 NBA季中锦标赛 凯尔特人vs魔术,https://hn.bfvvs.com/play/pen9WB4d/index.m3u8
11月25日 NBA季中锦标赛 太阳vs灰熊,#genre#
11月25日 NBA季中锦标赛 太阳vs灰熊,https://hn.bfvvs.com/play/1aMVnLAb/index.m3u8#第二节$https://hn.bfvvs.com/play/rb2wlYKd/index.m3u8#第三节$https://hn.bfvvs.com/play/nel9WZ5a/index.m3u8#第四节$https://hn.bfvvs.com/play/YerlWj6b/index.m3u8
11月23日 NBA常规赛 勇士vs太阳,https://hn.bfvvs.com/play/Rb4yy76d/index.m3u8
11月23日 NBA常规赛 快船vs马刺,https://hn.bfvvs.com/play/RdGVVl0b/index.m3u8
11月23日 NBA常规赛 独行侠vs湖人,https://hn.bfvvs.com/play/YaO00wNb/index.m3u8
11月23日 NBA常规赛 热火vs骑士,https://hn.bfvvs.com/play/Pdyvv3We/index.m3u8
11月23日 NBA常规赛 国王vs鹈鹕,https://hn.bfvvs.com/play/BeX99Jma/index.m3u8
10月29日 CBA常规赛 吉林vs天津,https://hn.bfvvs.com/play/rb2NPVKb/index.m3u8
11月22日 NBA季中锦标赛 爵士vs湖人,https://hn.bfvvs.com/play/YerloLWb/index.m3u8
11月22日 NBA季中锦标赛 猛龙vs魔术,https://hn.bfvvs.com/play/RdGVol5b/index.m3u8
11月22日 NBA季中锦标赛 骑士vs76人,https://hn.bfvvs.com/play/mepjl1yb/index.m3u8
11月21日 NBA常规赛 火箭vs勇士,https://hn.bfvvs.com/play/PdyvxjRe/index.m3u8
11月22日 NBA季中锦标赛 步行者vs老鹰,https://hn.bfvvs.com/play/lej9N14d/index.m3u8
11月22日 NBA季中锦标赛 开拓者vs太阳,#genre#
11月22日 NBA季中锦标赛 开拓者vs太阳,https://hn.bfvvs.com/play/9b6A4lLa/index.m3u8#第二节$https://hn.bfvvs.com/play/mepjlvXb/index.m3u8#第三节$https://hn.bfvvs.com/play/lej9NmYd/index.m3u8
11月21日 NBA常规赛 热火vs公牛,https://hn.bfvvs.com/play/nel9mNja/index.m3u8
11月21日 NBA常规赛 国王vs鹈鹕,https://hn.bfvvs.com/play/yb8Dx0jb/index.m3u8
11月20日 NBA常规赛 火箭vs湖人,https://hn.bfvvs.com/play/Rb4yqnxd/index.m3u8
11月21日 NBA常规赛 凯尔特人vs黄蜂,https://hn.bfvvs.com/play/nel9myga/index.m3u8
11月21日 NBA常规赛 快船vs马刺,https://hn.bfvvs.com/play/Yerlvo2b/index.m3u8
11月20日 太阳VS掘金,https://hn.bfvvs.com/play/Ddwq578a/index.m3u8
23-24赛季CBA常规赛第9轮：北控vs新疆,https://hn.bfvvs.com/play/DbDVrWye/index.m3u8
11月20日 NBA常规赛 76人vs篮网,https://hn.bfvvs.com/play/Ddwq571a/index.m3u8
11月20日 NBA常规赛 活塞vs猛龙,https://hn.bfvvs.com/play/pen9X6Wd/index.m3u8
23-24赛季WCBA常规赛第13轮：四川远达美乐vs山西竹叶青酒,https://hn.bfvvs.com/play/Pdyv57ne/index.m3u8
11月18日 NBA季中锦标赛 国王vs马刺,https://hn.bfvvs.com/play/BeX9Vl5a/index.m3u8
11月19日 NBA常规赛 雷霆vs勇士,#genre#
11月19日 NBA常规赛 雷霆vs勇士,https://hn.bfvvs.com/play/9b6AyGRa/index.m3u8#第二节$https://hn.bfvvs.com/play/QeZ9yp5d/index.m3u8#第三节$https://hn.bfvvs.com/play/1aKVBmxe/index.m3u8#第四节$https://hn.bfvvs.com/play/lej9M5vd/index.m3u8#加时赛$https://hn.bfvvs.com/play/9aAYoAla/index.m3u8
11月19日 NBA常规赛 森林狼vs鹈鹕,https://hn.bfvvs.com/play/9b6AMWOa/index.m3u8
11月19日 NBA常规赛 独行侠vs雄鹿,https://hn.bfvvs.com/play/nel90xja/index.m3u8
11月19日 NBA常规赛 尼克斯vs黄蜂,https://hn.bfvvs.com/play/QeZ9g8Qd/index.m3u8
11月16日 CBA常规赛 福建vs山西,https://hn.bfvvs.com/play/mepj7vVb/index.m3u8
11月17日 NBA常规赛 热火VS篮网,https://hn.bfvvs.com/play/lej9L1ld/index.m3u8
23-24赛季WCBA常规赛第12轮：四川远达美乐vs内蒙古农信,https://hn.bfvvs.com/play/RdGVKoLb/index.m3u8
11月16日 NBA常规赛 国王vs湖人,https://hn.bfvvs.com/play/Xe0rXRKb/index.m3u8
